primaryName,birthYear,deathYear,primaryProfession,knownForTitles,average_popularity,nconst,aggregated_genres
Rolf Lassgård,1955,NA,"actor,soundtrack","tt0116736,tt4080728,tt0457655,tt1389072",5.495090169246641,nm0489858,"Thriller, Crime,Drama,Thriller, Comedy, Animation, Documentary,History, Comedy,Drama, Crime,Mystery,Thriller, Drama,Romance, Biography,Drama,History, Crime,Thriller, Crime,Drama,Mystery, Drama, Mystery,Thriller, Action,Crime,Thriller, Comedy,Drama,Romance, Drama,Thriller, Drama,Musical, Adventure,Animation,Family"
Heiner Lauterbach,1953,NA,"actor,producer,miscellaneous","tt0094456,tt0089656,tt0127894,tt0120037",5.546593201707179,nm0491596,"Thriller, Crime,Drama,Thriller, Crime, Comedy, Drama,Romance,War, Sci-Fi,Thriller, Comedy,Drama, Documentary, Crime,Thriller, Comedy,Romance,Sci-Fi, Crime,Drama, Drama,Mystery, Action,Adventure, Drama,Romance, Action,Drama, Drama,History,Thriller, Adventure,Crime,Drama, Comedy,Romance, Biography,Documentary, Drama, Comedy,Drama,Music, Biography,Drama, Biography,Crime,Drama, Comedy,Drama,Romance, Comedy,Family, Adventure,Drama,Family, Drama,Thriller, Drama,History,War, Sci-Fi"
Alex Man,1957,NA,"actor,soundtrack","tt2852802,tt0093258,tt0096461,tt0316993",5.426325802458166,nm0504973,"Action, Crime,Drama,Thriller, Action,Fantasy, Comedy, Action,Comedy, Action,Adventure, Drama,History, Crime,Drama,Romance, Action,Drama, Drama,Romance, Drama,Fantasy,Music, Comedy,Crime,Drama, Action,Drama,Fantasy, Action,Adventure,Comedy, Action,Crime,Drama, Crime,Drama, Drama, Drama,War, Action,Comedy,Crime, Mystery,Thriller, Action,Drama,Romance, Action,Crime,Thriller, Action,Crime, Action,Comedy,Drama"
Hung-Lieh Chen,1943,2009,"actor,director,producer","tt7705702,tt1562477,tt0080042,tt0059079",5.125364844958356,nm0509599,"Thriller, Action, Adventure, Action,Comedy, Horror,Mystery, Action,Adventure, Drama,Romance, Action,Drama, Comedy,War, Action,Horror, Adventure,Drama, Action,Crime,Drama, Drama, Action,Adventure,Fantasy, Action,Crime, Action,Comedy,Drama"
Dragan Nikolic,1943,2016,actor,"tt0079606,tt0085215,tt0082356,tt0076276",6.409811833497187,nm0631877,"Comedy,Drama,War, Action,Thriller, Action,War, Comedy, Drama,Horror, Comedy,Drama,Sport, Drama,History, Adventure,Comedy,Drama, Documentary,History, Drama,Romance, Comedy,Drama, Comedy,War, Comedy,Drama,Fantasy, Action,Adventure,Comedy, Comedy,Drama,Family, Crime,Drama, Drama,Music, Crime,Drama,Mystery, Drama, Romance, Action,Biography,Drama, Comedy,Drama,Romance, Action,Comedy,Drama, Adventure,Mystery,Thriller, Drama,History,War"
Münir Özkul,1925,2018,"actor,assistant_director","tt0765833,tt0376999,tt0253779,tt0289968",6.584302807150836,nm0654805,"Adventure,Comedy,Romance, Comedy, Drama,Romance,War, Action,Adventure, Adventure,Comedy,Drama, Adventure,Drama,History, Comedy,Drama, Drama,Romance, Crime,Drama,Romance, Drama,Family, Comedy,Drama,Family, Comedy,Romance, Drama,Music, Drama, Drama,War, Action,Adventure,Thriller, Romance, Adventure,Thriller, Comedy,Fantasy, Comedy,Drama,Musical, Comedy,Drama,Romance, Comedy,Crime,Romance, Adventure,Comedy, Drama,Music,Romance, Adventure,Drama,Fantasy"
Benoît Poelvoorde,1964,NA,"actor,writer,soundtrack","tt1035736,tt1565958,tt0103905,tt3792960",5.3698163967572565,nm0688143,"Thriller, Comedy,Crime,Mystery, Comedy, Adventure,Comedy,Family, Comedy,Drama,Sport, Comedy,Music, Adventure,Comedy,Horror, Drama,History, Comedy,Drama, Drama,Romance, Comedy,Crime,Drama, Action,Adventure,Comedy, Comedy,Drama,Family, Comedy,Romance, Drama, Biography,Drama, Comedy,Fantasy, Comedy,Drama,Romance, Drama,Thriller, Comedy,Drama,History"
Rudolf Prack,1905,1981,"actor,soundtrack","tt0037775,tt0041197,tt0041451,tt0040521",5.485014040565656,nm0694918,"Crime, Comedy, Drama,History, Comedy,Music,Romance, Drama,Romance, Music,Romance, Comedy,Romance, Drama,Music, Drama, Comedy,Musical, Comedy,Musical,Romance, Adventure,Comedy, Comedy,Crime,Romance, Drama,Music,Romance"
Raghuvaran,1958,2008,actor,"tt0097416,tt0984177,tt0220656,tt0247924",6.304917574150137,nm0706499,"Thriller, Action,Thriller, Drama,Mystery,Romance, Action, Crime,Drama,Thriller, Crime, Romance,Thriller, Action,Comedy, Drama,Romance, Action,Drama, Action,Crime,Drama, Comedy,Romance, Action,Romance, Drama, Romance, Mystery,Thriller, Action,Drama,Romance, Action,Drama,Thriller, Action,Crime,Thriller, Action,Crime, Action,Comedy,Drama"
Jörg Schüttauf,1961,NA,"actor,soundtrack","tt0276820,tt0164574,tt5307194,tt0806910",5.628208791178073,nm0778335,"Thriller, Action,Thriller, Comedy,Crime,Western, Crime, Comedy, Family,Fantasy, Comedy,Crime, Comedy,Drama, Drama,Romance, Comedy,Crime,Drama, War, Crime,Drama, Crime,Drama,Mystery, Drama, Biography,Drama, Biography,Thriller, Biography,Drama,Thriller, Comedy,Drama,Romance, Comedy,Family"
Öztürk Serengil,1930,1999,"actor,producer","tt0392260,tt0334991,tt0406636,tt0405777",5.260054807955099,nm0785000,"Thriller, Adventure,Comedy,Romance, Crime,Drama,Thriller, Adventure, Comedy, Drama,Romance,War, Drama,Romance, Crime,Drama,Romance, Comedy,Drama, Adventure,Comedy,Fantasy, Adventure,Drama, Action,Adventure,Comedy, Comedy,Romance, Drama, Drama,War, Romance, Comedy,Fantasy, Comedy,Drama,Romance, Adventure,Comedy, Comedy,Family, Family, Adventure,Crime"
Önder Somer,1937,1997,actor,"tt0382100,tt0208842,tt0381241,tt0371191",5.267590496549753,nm0813804,"Comedy,Drama,Family, Crime,Drama,Thriller, Crime,Drama, Drama,Music, Comedy, Drama, Drama,War, Romance, Adventure,Crime,Thriller, Drama,Romance, Adventure,Comedy"
Kartal Tibet,1939,2021,"director,actor,writer","tt0274931,tt0808240,tt0252361,tt0253616",5.537629723098901,nm0862605,"Comedy, Drama,Romance,War, Western, Adventure,History, Action,Adventure,Comedy, Comedy,Drama,Family, Adventure,Romance, Crime,Drama, Romance, Adventure,Comedy, Drama,Music,Romance, Adventure,Drama,Romance, Adventure, Adventure,Drama,War, Action,Adventure, Drama,Romance, Adventure,Drama, Adventure,Biography,Drama, Adventure,Crime,Drama, Comedy,Romance, Action,Crime,Drama, Drama, Drama,War, Action,Adventure,Fantasy, Adventure,Fantasy, Action,Adventure,History, Action,Crime,Romance, Comedy,Drama,Romance, Adventure,Crime"
Kuzey Vargin,1940,2017,actor,"tt8409622,tt0434459,tt0484789,tt10685796",5.312602744236769,nm0889944,"Adventure,Drama, War, Crime,Drama, Adventure, Drama, Drama,War, Romance, Drama,Romance, Crime,Drama,Romance, Comedy,Drama,Romance, Adventure,History"
Jürgen Vogel,1968,NA,"actor,producer,soundtrack","tt0499101,tt0119510,tt0301357,tt1063669",5.914739901802612,nm0900915,"Thriller, Crime, Comedy, Comedy,Romance,Sport, Adventure,Drama,Thriller, Comedy,Drama, Drama,Romance, Drama,Mystery,Thriller, Drama,Western, Comedy,Crime,Drama, Crime,Thriller, Fantasy, Crime,Drama, Adventure,Comedy,Crime, Comedy,Romance, Drama, Comedy,Drama,Music, Drama,Mystery, Biography,Drama, Adventure,Family, Comedy,Drama,Romance, Drama,Thriller, Drama,Music,Romance"
Eli Wallach,1915,2014,"actor,producer,miscellaneous","tt0060196,tt0457939,tt0054047,tt0048973",5.957479706278525,nm0908919,"Thriller, Comedy,Drama,Mystery, Crime,Drama,Thriller, Adventure,Comedy,History, Comedy, Adventure,Comedy,Western, Crime,Drama,Film-Noir, Comedy,Drama, Documentary, Horror,Mystery,Sci-Fi, Comedy,Crime,Drama, Action,Adventure,Comedy, Action,Adventure,Crime, Crime,Drama, Crime,Drama,Mystery, Action,Adventure,Drama, Comedy,Crime,Romance, Comedy,Western, Adventure,Drama,Romance, Adventure,Drama,History, Drama,Romance, Adventure,Family,Mystery, Adventure,Western, Biography,Drama,History, Comedy,Romance, Adventure,Comedy,Crime, Comedy,Musical,Sport, Biography,Documentary, Drama, Biography,Crime,Drama, Biography,Drama,Thriller, Comedy,Drama,Romance, Action,Biography,Comedy"
Farouk Al-Fishawy,1952,2019,"actor,producer,soundtrack","tt3212776,tt0234477,tt5263322,tt4119516",5.275112729032408,nm1158284,"Thriller, History,War, Action, Crime,Drama,Thriller, Drama,Musical,Romance, Crime, Comedy, Drama,Romance,War, Drama,Horror,Thriller, Drama,Romance, Mystery, Comedy,Drama, Horror,Thriller, Biography,Drama,History, Action,Crime,Drama, Crime,Drama,Mystery, Drama, Mystery,Thriller, Action,Drama,Thriller, Comedy,Drama,Romance, Action,Comedy,Drama, Drama,Thriller, Comedy,Horror"
Prithviraj Sukumaran,1982,NA,"actor,music_department,producer","tt4888834,tt2804026,tt13391710,tt6067752",6.2772024133475215,nm1335387,"Thriller, Action,Thriller, Drama,Mystery,Romance, Crime,Drama,Thriller, Comedy, Horror,Mystery, Biography,Drama,Romance, Comedy,Drama, Comedy,Crime,Drama, Horror,Thriller, Action,Adventure,Comedy, Action,Comedy,Romance, Crime,Thriller, Crime,Drama, Drama,History,Music, Action,Adventure,Drama, Romance, Action,Drama,Thriller, Action,Comedy,Thriller, Action,Crime,Thriller, Action,Comedy,Drama, Fantasy,Thriller, Action,Mystery,Thriller, Drama,Musical,Romance, Romance,Thriller, Drama,Romance,Thriller, Drama,Fantasy, Horror,Mystery,Thriller, Drama,Romance, Action,Drama, Crime,Mystery,Thriller, Drama,Fantasy,Horror, Drama,Family, Comedy,Drama,Thriller, Comedy,Thriller, Comedy,Romance, Action,Crime,Drama, Drama, Mystery,Thriller, Biography,Drama, Fantasy,Horror,Sci-Fi, Action,Crime, Comedy,Drama,Romance, Drama,Thriller, Drama,Musical"
Ken'ichi Matsuyama,1985,NA,actor,"tt1270842,tt0810827,tt0912597,tt0758742",5.511811169957329,nm1947564,"Action,Comedy,Fantasy, Crime,Drama,Thriller, Comedy, Action,Horror,Sci-Fi, Drama,Sport, Horror,Mystery, Biography, Comedy,Drama, Mystery, Drama,Romance, Drama,Family, Crime,Drama,Horror, Horror,Thriller, Adventure,Crime,Drama, Comedy,Romance, Drama,Music, Action,Adventure,Drama, Drama, Comedy,Drama,Music, Adventure,Fantasy,History, Adventure,Animation,Biography, Action,Crime,Thriller, Crime,Drama,Fantasy, Drama,History,War"
Ralph Fiennes,1962,NA,"actor,producer,director","tt0387131,tt2278388,tt1372686,tt0108052",6.520522322906663,nm0000146,"Comedy,Drama,Mystery, Crime,Drama,Thriller, Drama,Mystery,Romance, Drama,Romance,War, Biography,Comedy,Drama, Comedy,Drama, Drama,Mystery,Thriller, Animation,Biography,Drama, Adventure,Animation,Comedy, Drama,Music,Thriller, Drama,Thriller,War, Drama,History,Romance, Documentary,Drama,War, Comedy,Family,Fantasy, Adventure,Animation,Drama, Comedy,Horror,Thriller, Drama,History, Documentary,History, Drama,Romance, Action,Adventure,Animation, Biography,Drama,History, Crime,Drama,Sci-Fi, Adventure,Biography,Drama, Action,Crime,Drama, Adventure,Comedy,Crime, Action,Adventure,Sci-Fi, Drama, Action,Adventure,Thriller, Biography,Drama, Action,Adventure,Fantasy, Comedy,Drama,Romance, Drama,Thriller, Comedy,Crime,Mystery"
Jeff Goldblum,1952,NA,"actor,soundtrack,producer","tt0091064,tt2278388,tt0116629,tt0107290",5.8886003463831695,nm0000156,"Adventure,Comedy,Romance, Comedy,Fantasy,Horror, Drama,Mystery,Romance, Comedy, Comedy,Crime, Comedy,Drama, Documentary, Comedy,Crime,Drama, Action,Adventure,Comedy, Adventure,Animation,Comedy, Animation,Drama,History, Comedy,Musical,Romance, Action,Crime,Thriller, Action,Comedy,Thriller, Fantasy,Horror,Thriller, Drama,Horror,Sci-Fi, Adventure,Comedy,Sci-Fi, Drama,Fantasy,Mystery, Horror,Sci-Fi, Crime,Drama,Horror, Comedy,Thriller, Comedy,Romance, Action,Adventure,Sci-Fi, Drama, Drama,War, Action,Comedy,Crime, Biography,Drama, Comedy,Sport, Comedy,Drama,Romance, Drama,Thriller"
Tommy Lee Jones,1946,NA,"actor,director,soundtrack","tt0477348,tt0106977,tt0443272,tt2398231",5.9857840678440075,nm0000169,"Adventure,Comedy,Romance, Thriller, Action,Thriller, Drama,Mystery,Romance, Crime,Drama,Thriller, Adventure,Drama,Western, Adventure,Drama,Thriller, Action,Drama,Sci-Fi, Comedy,Crime, Action,Adventure,Comedy, Crime,Drama,Mystery, Action,Adventure,Crime, Drama,Thriller,War, Action,Drama,Thriller, Action,Crime,Thriller, Adventure,Drama,Mystery, Drama,Romance,Thriller, Action,Adventure, Drama,Romance, Drama,Western, Biography,Drama,History, Adventure,Crime,Drama, Action,Crime,Drama, Biography,Drama,Music, Drama, Action,Adventure,Thriller, Biography,Drama,Sport, Mystery,Thriller, Biography,Drama, Biography,Crime,Drama, Action,Biography,Drama, Crime,Drama,Music, Comedy,Drama,Romance, Drama,History,War"
Tony Curtis,1925,2010,"actor,producer,soundtrack","tt0054331,tt0066701,tt0051036,tt0053291",5.794022122559093,nm0000348,"Adventure,Comedy,Romance, Comedy,Drama,War, Comedy,Fantasy,Romance, Crime,Drama,Thriller, Comedy, Horror, Comedy,Family,Sport, Comedy,Music,Romance, Biography,Drama,Romance, Crime,Drama,Film-Noir, Comedy,Crime, Comedy,Drama, Western, Comedy,Drama,Fantasy, Adventure,History, Action,Adventure,Comedy, Crime,Drama,Mystery, Crime,Drama, Action,Drama,Romance, Comedy,Musical,Romance, Adventure,History,Romance, Adventure, Drama,Sport, Comedy,Horror,Thriller, Adventure,Drama,History, Drama,Romance, Crime,Mystery,Thriller, Drama,Romance,Sport, Drama,Western, Horror,Sci-Fi, Drama,Film-Noir, Drama,Film-Noir,Sport, Comedy,Romance,War, Action,Crime,Drama, Comedy,Romance, Biography,Drama,War, Drama, Comedy,Drama,Music, Drama,War, Action,Comedy,Crime, Mystery,Thriller, Action,Adventure,Fantasy, Biography,Drama, Action,Adventure,History, Comedy,Drama,Romance, Comedy,Family"
Christopher Lambert,1957,NA,"actor,producer,writer","tt0120604,tt0091203,tt0106950,tt0113855",5.230984217113919,nm0000483,"Thriller, Crime,Drama,Thriller, Comedy, Biography,Comedy,Drama, Drama,Horror,Thriller, Action,Sci-Fi, Action,Drama,Sci-Fi, Comedy,Crime, Comedy,Drama, Horror,Thriller, Action,Adventure,Comedy, Crime,Thriller, Crime,Drama,Mystery, Action,Adventure,Crime, Action,Drama,Thriller, Action,Crime,Thriller, History,Sci-Fi,Thriller, Comedy,Crime,Romance, Drama,Music,Romance, Drama,Sci-Fi,Thriller, Fantasy,Horror,Thriller, Drama,Fantasy,Romance, Drama,History, Drama,Romance, Action,Crime,Sci-Fi, Crime,Drama,Horror, Drama,History,Thriller, Adventure,Drama, Adventure,Biography,Drama, Action,Crime,Drama, Action,Sci-Fi,Thriller, Drama, Action,Comedy,Crime, Drama,War, Biography,Drama, Action,Adventure,Fantasy, Action,Fantasy,Romance, Comedy,Drama,Romance"
John Agar,1921,2002,"actor,music_department","tt0074751,tt0040369,tt0041841,tt0049516",5.142209593337106,nm0000730,"Comedy,Family,Sci-Fi, Adventure,Romance,War, Crime,Drama,Film-Noir, Adventure,Fantasy,Horror, Crime,Drama,Romance, Western, Adventure,Horror, Drama,Western, Horror,Sci-Fi, Horror,Sci-Fi,Thriller, Drama,Film-Noir, Action,Adventure,Romance, Action,Adventure,Drama, Drama, Drama,War, Action,Adventure,Fantasy, Action,Drama,Romance, Fantasy,Horror, Sci-Fi"
Christopher Atkins,1961,NA,"actor,writer,producer","tt0086011,tt0493406,tt0084504,tt0080453",5.266033208203507,nm0000803,"Comedy,Fantasy,Horror, Comedy, Horror, Horror,Romance, Horror,Sci-Fi,Thriller, Horror,Thriller, Crime,Drama, Action,Comedy,Mystery, Action,Adventure,Drama, Thriller,Western, Action,Crime,Thriller, Adventure,Comedy,Musical, Comedy,Western, Adventure,Drama,Romance, Comedy,Family,Fantasy, Romance,Thriller, Action,Horror,Sci-Fi, Horror,Mystery,Thriller, Drama,Romance, Action,Drama, Drama,Family, Drama,Family,Music, Action,Horror,Mystery, Comedy,Romance, Drama, Action,Comedy,Crime, Adventure,Sci-Fi, Action,Crime, Comedy,Drama,Romance"
Jim Belushi,1954,NA,"actor,music_department,producer","tt0097637,tt0095963,tt0072562,tt0117468",5.309699770443651,nm0000902,"Comedy,Fantasy,Romance, Drama,Mystery,Romance, Crime,Drama,Thriller, Comedy,Family,Fantasy, Action,War, Comedy, Action,Comedy,Sci-Fi, Adventure,Comedy,Drama, Comedy,Drama, Comedy,Crime,Drama, Drama,Family, Comedy,Drama,Thriller, Drama,History,Thriller, Action,Adventure,Comedy, Comedy,Drama,Family, Adventure,Animation,Comedy, Action,Crime,Drama, Crime,Drama,Mystery, Drama, Documentary,Music, Action,Comedy,Crime, Animation,Comedy,Family, Comedy,Sport, Action,Comedy,Thriller, Comedy,Drama,Romance, Adventure,Animation,Family, Comedy,Crime,Mystery"
Dick Van Dyke,1925,NA,"actor,producer,soundtrack","tt0054533,tt0058331,tt5028340,tt0062803",5.702153163067034,nm0001813,"Comedy,Crime,Family, Comedy,Family,Fantasy, Comedy, Adventure,Comedy,Family, Animation, Comedy,Drama, Animation,Family,Musical, Crime,Drama,Mystery, Comedy,Romance, Drama, Comedy,Musical, Comedy,Fantasy, Adventure,Family,Fantasy, Animation,Comedy,Drama, Drama,Family,Fantasy, Crime,Mystery"
Cliff De Young,1945,NA,"actor,soundtrack","tt0083067,tt0097441,tt0115963,tt0085701",5.515845538624825,nm0002037,"Comedy,Fantasy,Horror, Action,Thriller, Comedy,Drama,Horror, Action, Comedy,Family,Fantasy, Crime,Drama,History, Adventure,Comedy,Family, Comedy, Action,Horror,Sci-Fi, Drama,Horror, Comedy,Fantasy,Mystery, Crime,Drama,Romance, Action,Drama, Comedy,Mystery, Drama,Mystery,Thriller, Drama,Romance, Horror,Sci-Fi, Horror,Thriller, Action,Crime,Drama, Crime,Drama, Drama, Mystery,Sci-Fi, Action,Comedy,Crime, Biography,Drama, Comedy,Musical, Comedy,Drama,Romance"
Peter Alexander,1926,2011,"soundtrack,actor,composer","tt0055990,tt0054592,tt0053941,tt0896961",5.200067904740393,nm0018667,"Comedy,Romance, Comedy,Crime,Music, Comedy, Comedy,Music, Comedy,Musical, Music, Comedy,Musical,Romance, Comedy,Music,Romance, Comedy,Musical,Western, Musical"
Dominique Aveline,1940,2009,"actor,assistant_director,art_department","tt0089097,tt0179286,tt0430803,tt0146082",4.832540249007638,nm0042874,"Adult,Adventure,Comedy, Adult,Adventure,Crime, Adult,Drama,Thriller, Action,Drama,Thriller, Adult, Adult,Drama, Adult,Comedy"
Oleg Basilashvili,1934,NA,"actor,soundtrack","tt0403783,tt0076727,tt0079679,tt0059938",6.147096043250371,nm0059847,"Crime,Mystery, Comedy,Drama,Mystery, Adventure, Crime, Comedy, Comedy,Music, Documentary,History, Drama,Romance, Crime,History,Mystery, Mystery, Drama, Romance, Mystery,Romance,Thriller, Comedy,Musical, Comedy,History, Comedy,Drama,Romance, Family, Musical, Comedy,Drama,History"
Charles Berling,1958,NA,"actor,director,writer","tt3716530,tt0168740,tt0118834,tt0117477",5.738162294503182,nm0075650,"Thriller, Crime,Drama,Thriller, Comedy, Biography,History, Biography,Comedy,Drama, Drama,Horror, Biography,Drama,Romance, Comedy,Crime, Comedy,Drama, Drama,Mystery,Thriller, Documentary, Comedy,Drama,Fantasy, Documentary,Family, Crime,Thriller, Crime,Drama,Mystery, Romance, Action,Crime,Thriller, Drama,Music,Romance, Comedy,Drama,History, Drama,Sport, Drama,Romance, Drama,Fantasy,Mystery, Drama,Fantasy,Horror, Drama,Family, Comedy,Romance, Drama,Music, Biography,Documentary, Drama, Mystery,Thriller, Biography,Drama, Comedy,Drama,Romance, Drama,Thriller"
Juozas Budraitis,1940,NA,actor,"tt11493046,tt0064553,tt0255958,tt4835558",5.837646285180555,nm0119069,"Crime,Mystery, Action, Comedy,Drama,Sci-Fi, Crime, Comedy, Comedy,Drama, Crime,History,Mystery, Documentary, Mystery, Crime,Drama,Mystery, Crime,Drama, Romance, Drama,History,Romance, Adventure, Action,Crime,Fantasy, Adventure,Horror,Mystery, Drama,Romance, Action,Drama,History, Biography,Drama,History, Action,Crime,Drama, Comedy,Romance, Drama, Drama,War, Action,Crime, Drama,Thriller,Western, Drama,Thriller, Action,Adventure,War, Drama,History,War, Sci-Fi"
Pierre Clémenti,1942,1999,"actor,director,writer","tt0061395,tt0065571,tt0057091,tt0229088",5.43294525946747,nm0167509,"Thriller, Comedy,Drama,Mystery, Adventure,Drama,Mystery, Crime,Drama,Thriller, Crime, Comedy, Horror, Drama,Fantasy, Comedy,Drama, Comedy,Drama,Fantasy, Adventure,Crime,Drama, Action,Crime,Drama, Comedy,Romance, Drama, Drama,War, Comedy,Musical, Fantasy,Horror, Drama,Sci-Fi, Drama,Thriller, Drama,Music,Romance"
Kim Coates,1958,NA,"actor,producer","tt1124373,tt6423364,tt5516154,tt1456635",4.9688634373777685,nm0167649,"Thriller, Action,Thriller, Crime,Drama,Thriller, Crime, Comedy, Horror, Sci-Fi,Thriller, Mystery, Western, Drama,Mystery,Thriller, Horror,Thriller, Crime,Thriller, Action,Adventure,Drama, Action,Drama,Thriller, Action,Mystery,Thriller, Action,Comedy,Sci-Fi, Action,Horror,Sci-Fi, Drama,Sport, Comedy,Horror,Sci-Fi, Drama,Romance, Action,Drama,Western, Crime,Drama,Horror, Action,Adventure,Romance, Action,Crime,Drama, Action,Adventure,Sci-Fi, Drama, Action,Comedy,Crime, Adventure,Drama,Family, Drama,Thriller"
