primaryName,birthYear,deathYear,primaryProfession,knownForTitles,average_popularity,nconst,aggregated_genres
Monica Rial,1975,NA,"actress,writer,sound_department","tt5626028,tt7961060,tt7945066,tt4644488",6.3755850161265935,nm0722676,"Animation,Comedy,Crime, Animation,Fantasy,History, Action,Animation,Fantasy, Animation, Animation,Comedy,Romance, Animation,Drama,Family, Animation,Crime,Fantasy, Action,Animation, Adventure,Animation,Sci-Fi, Action,Animation,Crime, Animation,Drama,Mystery, Action,Animation,Romance, Animation,Fantasy, Animation,Comedy,Fantasy, Adventure,Animation,Comedy, Action,Animation,Sci-Fi, Animation,Drama,Horror, Animation,Fantasy,Mystery, Action,Animation,Comedy, Animation,Sci-Fi, Animation,Fantasy,Thriller, Action,Animation,Drama, Animation,Music, Adventure,Animation,Drama, Animation,Mystery, Action,Adventure,Animation, Animation,Comedy,Music, Animation,Drama,Romance, Animation,Fantasy,Sci-Fi, Animation,Comedy,Family, Animation,Comedy, Animation,Comedy,Sci-Fi, Adventure,Animation,Crime, Animation,Comedy,Drama, Adventure,Animation,Fantasy"
Irina Rozanova,1961,NA,actress,"tt1945081,tt4744398,tt0791635,tt0103698",5.642754223219309,nm0747500,"Action,Comedy,Fantasy, Crime, Comedy, Drama,Sport, Drama,History, Adventure,Comedy,Drama, Biography,History,Romance, Comedy,Drama, Drama,Romance, Drama,Mystery,Thriller, Comedy,Romance, Drama,Music, Action,Crime,Drama, Action,Adventure,Drama, Drama, Drama,War, Romance, Drama,Mystery, Comedy,Fantasy, Adventure,Family,Fantasy, Comedy,Drama,Musical, Comedy,Drama,Romance, Comedy,Crime,Romance"
Saranya Ponvannan,1970,NA,"actress,music_department,soundtrack","tt2544722,tt3822396,tt3686168,tt1931589",6.090483640502463,nm0764853,"Thriller, Action,Thriller, Action, Action,Family, Crime,Drama,Thriller, Comedy, Drama,Romance, Comedy,Drama, Comedy,Crime,Drama, Horror,Thriller, Action,Crime,Drama, Comedy,Romance, Action,Romance, Crime,Drama, Drama, Drama,Horror,Mystery, Action,Crime,Mystery, Action,Drama,Thriller, Action,Crime,Thriller, Comedy,Drama,Romance, Action,Comedy,Thriller, Action,Comedy,Drama"
Catherine Spaak,1945,2022,"actress,soundtrack,writer","tt0065761,tt0056512,tt0056665,tt0058413",5.666868921619226,nm0816457,"Thriller, Adventure,Comedy,History, Crime,Drama,Thriller, Adventure,Drama,Western, Comedy, Horror,Mystery,Thriller, Comedy,Drama, Drama,Romance, Comedy,Sci-Fi, Action,Adventure,Romance, Biography,Drama,History, Comedy,Romance, Drama, Drama,War, Romance, Comedy,Drama,Romance"
Annie Sprinkle,1954,NA,"actress,director,writer","tt0086055,tt0093866,tt0085802,tt0123527",5.222571528525573,nm0819810,"Adult,Drama,Fantasy, Fantasy,Sci-Fi, Comedy,Romance, Adult,Romance, Documentary, Adult, Adult,Crime,Thriller, Adult,Comedy,Romance, Adult,Drama, Adult,Comedy, Adult,Horror"
Ryôka Yuzuki,1974,NA,"actress,music_department","tt0224527,tt0278372,tt3114390,tt3717532",6.117197512424024,nm0951216,"Animation,Comedy,Short, Action,Animation,Drama, Horror, Animation,Horror,Sci-Fi, Action,Animation,Fantasy, Animation, Animation,Comedy,Romance, Animation,Drama,Sport, Action,Adventure,Animation, Animation,Romance,Sport, Adventure,Animation,Comedy, Drama,Horror,Mystery, Animation,Drama, Animation,Comedy,Family, Animation,Comedy, Animation,Comedy,Sci-Fi, Animation,Fantasy,Mystery, Animation,Comedy,Drama, Action,Animation,Comedy, Animation,Sci-Fi"
Atsuko Maeda,1991,NA,"actress,soundtrack,make_up_department","tt4691804,tt6103812,tt4262980,tt1796562",5.687731040936293,nm1880510,"Comedy,Fantasy,Romance, Action, Adventure, Comedy, Comedy,Drama, Drama,Romance, Drama,Fantasy,Horror, Comedy,Drama,Fantasy, Action,Adventure,Drama, Drama, Romance, Drama,Mystery, Mystery,Thriller, Biography,Drama, Drama,Sci-Fi, Comedy,Drama,Romance"
Elnaz Shakerdoost,1984,NA,actress,"tt9817018,tt7563886,tt13534806,tt6486630",4.9455790240312725,nm2145989,"History, Action, Drama,Fantasy,Romance, Comedy, Drama,Romance,War, Horror,Mystery,Thriller, Comedy,Crime, Crime,Drama,Romance, Drama,Romance, Comedy,Drama, Comedy,Crime,Drama, Crime,Drama,Horror, Adventure,Animation,Comedy, Drama, Comedy,Drama,Music, Romance, Comedy,Drama,Romance, Drama,Thriller"
Mieko Harada,1958,NA,"actress,writer,art_department","tt0143203,tt0089881,tt0168450,tt0100998",5.86989620733599,nm7014801,"Action, Fantasy,Horror,Thriller, Comedy, Biography,Comedy,Drama, Drama,Horror, Drama,Fantasy, Drama,Horror,Thriller, Comedy,Horror,Thriller, Drama,History, Drama,Romance, Crime,Drama,Romance, Comedy,Drama, Mystery, Comedy,Thriller, Action,Adventure,Comedy, Comedy,Drama,Family, Crime,Drama, Drama, Drama,Mystery, Romance, Action,Drama,Romance, Action,Crime, Drama,Family,Fantasy"
Parker Posey,1968,NA,"actress,producer,soundtrack","tt0348150,tt0106677,tt0134084,tt0359013",5.537358588350649,nm0000205,"Comedy, Action,Horror,Sci-Fi, Horror,Mystery, Comedy,Drama, Drama,Romance, Documentary, Drama,Fantasy,Horror, Comedy,Drama,Fantasy, Comedy,Crime,Drama, Comedy,Romance, Crime,Drama, Drama, Comedy,Drama,Music, Action,Comedy,Thriller, Comedy,Drama,Romance, Adventure,Drama,Family, Crime,Horror,Mystery"
Sissy Spacek,1949,NA,"actress,soundtrack,art_department","tt0247425,tt1454029,tt0074285,tt0080549",6.02272419873036,nm0000651,"Comedy,Family,Fantasy, Horror,Mystery, Drama,History, Biography,Documentary,History, Comedy,Drama, Drama,Romance, Documentary, Drama,Mystery,Thriller, Talk-Show, Biography,Drama,History, Comedy,Drama,Family, Crime,Drama, Action,Crime,Drama, Action,Adventure,Crime, Biography,Drama,Music, Drama, Drama,Mystery, Biography,Drama, Drama,Horror,Mystery, Comedy,Drama,Romance, Drama,Thriller, Drama,Family,Fantasy, Biography,Comedy,Crime, Adventure,Drama,Fantasy"
Meredith Baxter,1947,NA,"actress,soundtrack,producer","tt0083413,tt0074119,tt0073992,tt0105833",5.876973891285749,nm0000880,"Action,Thriller, Comedy,Family,Fantasy, Comedy, Drama,Sport, Horror, Drama,Fantasy, Drama,Romance, Comedy,Drama,Fantasy, Drama,Family, Comedy,Crime,Drama, Crime,Documentary,History, Adventure,Drama, Comedy,Drama,Family, Comedy,Romance, Crime,Drama,Mystery, Action,Crime,Drama, Drama, Drama,Horror,Mystery, Biography,Drama, Action,Drama,Thriller, Comedy,Family, Drama,Thriller"
Selma Blair,1972,NA,actress,"tt0139134,tt0253867,tt0411477,tt0167190",5.499002739256221,nm0004757,"Comedy, Horror,Mystery, Comedy,Horror,Thriller, Biography,Documentary,History, Comedy,Drama, Drama,Romance, Crime,Drama,Romance, Documentary, Action,Adventure,Animation, Crime,Drama,Horror, Horror,Thriller, Crime,Drama,Mystery, Comedy,Romance, Crime,Drama, Drama, Comedy,Drama,Music, Action,Adventure,Fantasy, Comedy,Drama,Romance, Comedy,Crime,Romance, Animation,Comedy,Drama, Adventure,Drama,Fantasy"
Françoise Arnoul,1931,2021,"actress,costume_designer,soundtrack","tt0046998,tt0142159,tt0051473,tt0072534",5.628225547511336,nm0036734,"Adventure, Comedy, Drama,Romance,War, Documentary,History, Drama,Romance, Comedy,Drama, Documentary, Comedy,Crime,Drama, Comedy,Romance, Crime,Drama, Crime,Drama,Mystery, Drama, Drama,War, Biography,Fantasy, Comedy,Musical, Comedy,Drama,Musical, Action,Crime,Thriller, Comedy,Drama,Romance, Drama,Thriller, Comedy,Drama,History"
Debi Derryberry,1960,NA,"actress,soundtrack,miscellaneous","tt0328970,tt4326894,tt6154272,tt0114709",6.179383166796804,nm0220635,"Animation,Horror, Animation,Family, Animation, Action,Adventure,Animation, Animation,Family,Fantasy, Animation,Fantasy, Animation,Comedy,Fantasy, Adventure,Animation,Comedy, Animation,Family,Musical, Drama, Animation,Comedy,Family, Adventure,Family, Comedy,Family, Action,Animation,Comedy, Animation,Comedy,Drama, Adventure,Animation,Family, Animation,Sci-Fi"
Nabila Ebeid,1945,NA,"actress,producer,soundtrack","tt1056236,tt0332446,tt1053944,tt3989608",5.1701034860466875,nm0247982,"Thriller, Drama,Musical,Romance, Crime, Comedy, Drama,Romance, Comedy,Drama, Action,Crime,Drama, Crime,Drama, Comedy,Romance, Action,Adventure,Drama, Drama, Drama,War, Comedy,Drama,Music, Biography,Drama, Action,Drama,Thriller, Comedy,Drama,Romance, Drama,Horror,Romance, Drama,Musical"
Dorothy Elias-Fahn,1962,NA,"actress,sound_department,miscellaneous","tt0182629,tt0988824,tt0113568,tt0079833",6.405444257163333,nm0253528,"Animation,Comedy,Crime, Action,Animation,Drama, Adventure,Animation,Drama, Animation, Animation,Comedy,Romance, Action,Animation, Adventure,Animation, Action,Adventure,Animation, Animation,Horror,Mystery, Animation,Fantasy,Horror, Adventure,Animation,Comedy, Animation,Drama,Romance, Action,Adventure,Fantasy, Animation,Family,Sci-Fi, Action,Animation,Sci-Fi, Action,Crime, Animation,Comedy,Drama, Adventure,Animation,Fantasy, Action,Animation,Comedy, Adventure,Animation,Family"
Leslie Hope,1965,NA,"actress,director,producer","tt1683421,tt8262686,tt5232792,tt6156584",5.495842457114996,nm0394012,"Thriller, Action,Thriller, Crime, Comedy, Drama,Sport, Horror,Mystery, Drama,Romance,Thriller, Comedy,Crime, Horror,Romance,Thriller, Crime,Drama,Romance, Drama,Romance, Comedy,Drama, Comedy,Crime,Drama, Crime,Drama,Horror, Comedy,Drama,Thriller, Adventure,Drama, Crime,Drama, Crime,Drama,Mystery, Comedy,Romance, Action,Adventure,Drama, Drama, Action,Comedy,Crime, Drama,Mystery, Action,Horror,Thriller, Action,Drama,Thriller, Drama,Thriller"
Wendy Hughes,1952,2014,"actress,producer,writer","tt0268437,tt0085079,tt0079596,tt0106136",5.643138515125386,nm0400998,"Romance,Thriller, Comedy, Drama,Romance,War, Action,Drama,Mystery, Drama,History, Biography,Drama,Romance, Comedy,Crime, Drama,Romance, Crime,Drama,Romance, Horror,Mystery,Sci-Fi, Documentary, Drama,Western, Comedy,Drama,Thriller, Crime,Drama,Mystery, Crime,Drama, Adventure,Comedy,Crime, Drama, Mystery,Thriller, Comedy,Drama,Romance, Comedy,Drama,History"
Jaya Prada,1962,NA,"actress,music_department,producer","tt0249963,tt0086231,tt0154154,tt0088099",6.685334908899914,nm0419685,"Comedy,Fantasy,Romance, Action,Thriller, Action, Crime,Drama,Thriller, Comedy, Horror, Comedy,Drama, Musical,Romance, Action,Drama,Family, Action,Adventure,Comedy, Action,Horror, Drama,History,Musical, Action,Adventure,Crime, Action,Adventure,Drama, Romance, Drama,Music,Musical, Action,Drama,Romance, Comedy,Drama,Musical, Action,Comedy,Drama, Action,Fantasy,Musical, Musical, Adventure,Drama,Fantasy, Drama,Family,Romance, Drama,Fantasy, Drama,Horror,Musical, Biography, Drama,History, Drama,Romance, Action,Drama, Drama,Fantasy,Horror, Action,Drama,History, Drama,Family, Action,Drama,Musical, Adventure,Drama, Fantasy, Action,Crime,Drama, Drama, Action,Adventure,Thriller, Comedy,Fantasy, Drama,Family,Musical, Action,Biography,Drama, Action,Crime, Comedy,Drama,Romance, Drama,Musical, Drama,Fantasy,Thriller"
Ayako Kawasumi,1976,NA,"actress,music_department,soundtrack","tt4054952,tt2051178,tt0423731,tt0337769",6.166902642105431,nm0442933,"Action,Animation,Drama, Animation,Drama,Fantasy, Action,Horror,Sci-Fi, Animation,History, Animation,History,Romance, Animation, Animation,Comedy,Romance, Action,Animation,Family, Action,Animation,Crime, Action,Adventure,Animation, Animation,Drama,Mystery, Animation,Romance, Action,Animation,Romance, Animation,Fantasy, Animation,Comedy,Fantasy, Action,Animation,Horror, Animation,Drama,Romance, Action,Animation,Sci-Fi, Animation,Comedy, Animation,Comedy,Sci-Fi, Action,Animation,Mystery, Animation,Comedy,Drama, Action,Animation,Comedy, Animation,Sci-Fi"
Hamideh Kheirabadi,1924,2010,actress,"tt0495677,tt6886734,tt0065817,tt2265489",5.357950461554568,nm0451571,"Crime,Drama,Thriller, Comedy,Family,Fantasy, Crime, Comedy, Adventure,Fantasy,Musical, Drama,Romance, Comedy,Drama, Drama,Family, Action,Drama,Musical, Comedy,Drama,Family, Adventure,Romance, Crime,Drama, Drama, Adventure,Comedy, Sport, Adventure,Crime"
Hildegard Knef,1925,2002,"actress,soundtrack,writer","tt0073200,tt0056202,tt0077539,tt0048680",5.710990605190842,nm0460651,"Thriller, Crime,Drama,Thriller, Adventure, Comedy, Drama,History, Crime,Drama,Film-Noir, Drama,Romance, Crime,Drama,Romance, Horror,Sci-Fi, Action,Adventure,Romance, Crime,Drama, Comedy,Romance,Sci-Fi, Action,Crime,Drama, Drama, Drama,War, Drama,Mystery, Biography,Crime,Drama, Action,Crime,Thriller, Drama,Musical, Drama,Film-Noir,Mystery, Adventure,Drama,Romance"
Neriman Köksal,1928,1999,actress,"tt0263188,tt0337525,tt0349462,tt0352496",5.4326029313358175,nm0463803,"Adventure, Adventure,Drama,War, Comedy, Drama,Romance, Comedy,Drama, Crime,Drama,Romance, Adventure,Drama, Adventure,Crime,Drama, Comedy,Romance, Action,Crime,Drama, Crime,Drama, Drama,Music, Drama, Drama,War, Romance, Adventure,Comedy, Adult, Adventure,Crime"
Amber Lynn,NA,NA,"actress,director,producer","tt0090567,tt7255502,tt4317858",5.5450728977044905,nm0528606,"Adult,Drama,Fantasy, Adult,Sci-Fi, Adult,Comedy,Crime, Adult,Biography, Adult,Crime,Mystery, Adult,Romance, Adult, Adult,Drama, Adult,Comedy, Adult,Comedy,Sci-Fi"
Angélica María,1944,NA,"actress,soundtrack,music_department","tt0367567,tt0132318,tt0061518,tt0180966",6.0850184347709835,nm0555898,"Comedy,Fantasy,Romance, Drama,Family,Romance, Comedy, Drama,Romance, Comedy,Drama, Action,Drama, Comedy,Crime,Musical, Drama,Fantasy,Mystery, Comedy,Crime,Drama, Comedy,Family,Musical, Action,Adventure,Comedy, Action,Crime,Drama, Comedy,Romance, Crime,Drama,Mystery, Action,Adventure,Family, Drama, Comedy,Musical, Comedy,Musical,Romance, Drama,History,Romance, Comedy,Drama,Romance, Drama,Music,Romance, Adventure,Drama,Romance, Adventure,Drama,Fantasy"
Yekaterina Vasilyeva,1945,NA,"actress,editor","tt0261184,tt1569364,tt0115235,tt0072740",5.6428024473021114,nm0890594,"Crime, Comedy, Family,Fantasy, Comedy,Drama, Comedy,Sci-Fi, Biography,Drama,History, Adventure,Biography,Drama, Comedy,Romance, Crime,Drama, Drama, Drama,War, Romance, Action,Crime,Mystery, Comedy,Musical,Romance, Comedy,Drama,Romance, Adventure,Drama,Family, Adventure,Comedy,Musical"
Wakana Yamazaki,1965,NA,actress,"tt0182632,tt1068773,tt0923811,tt0131179",6.1474146850223175,nm0906722,"Animation,Comedy,Crime, Adventure,Animation,Drama, Animation, Animation,Drama,Family, Action,Animation,Crime, Action,Adventure,Animation, Animation,Romance, Action,Drama,Family, Animation,Fantasy, Adventure,Animation,Comedy, Animation,Comedy,Family, Animation,Comedy, Adventure,Animation,Crime, Action,Animation,Comedy"
Felicitas Woll,1980,NA,actress,"tt0461658,tt0312097,tt4450460,tt0118281",5.28288769998198,nm0938531,"Thriller, Comedy,Fantasy,Romance, Crime, Comedy, Action,Comedy, Drama,Romance,War, Action,Comedy,Family, Drama,History, Adventure,Drama,History, Comedy,Crime, Comedy,Drama, Family,Fantasy,Romance, Comedy,Romance, Drama, Comedy,Drama,Romance, Comedy,Family, Drama,Thriller"
Mamta Mohandas,1984,NA,"actress,music_department,soundtrack","tt8962472,tt1773507,tt1305803,tt4961334",5.6902591241428055,nm1952830,"Thriller, Action,Comedy,Fantasy, Action, Crime,Drama,Thriller, Comedy, Action,Comedy, Action,Drama,Mystery, Drama,Horror, Comedy,Drama, Crime,Thriller, Action,Comedy,Mystery, Romance, Action,Drama,Romance, Action,Drama,Thriller, Comedy,Drama,Musical, Drama,Musical,Romance, Drama,Romance, Action,Drama, Crime,Mystery,Thriller, Drama,Family, Action,Crime,Drama, Comedy,Romance, Drama, Action,Comedy,Crime, Biography,Drama, Adventure,Thriller, Comedy,Drama,Romance, Drama,Thriller, Comedy,Crime,Mystery"
Céline Sallette,1980,NA,"actress,director,writer","tt2053425,tt1212419,tt0422720,tt1660379",5.6814577231484735,nm2072818,"Crime,Drama, Biography,Documentary, Comedy, Drama, Romance, Drama,History, Comedy,Drama, Action,Crime,Thriller, Documentary, Drama,Romance, Drama,Thriller, Drama,Fantasy,Horror"
Jodie Foster,1962,NA,"actress,director,producer","tt0476964,tt0102926,tt0094608,tt0075314",6.202490608439722,nm0000149,"Drama,Mystery,Romance, Comedy,Crime,Family, Crime,Drama,Thriller, Comedy, Drama,Mystery,Sci-Fi, Adventure,Comedy,Drama, Action,Drama,Sci-Fi, Comedy,Drama, Drama,Mystery,Thriller, Documentary, Action,Adventure,Comedy, Crime,Drama, Crime,Drama,Mystery, Drama,Horror,Mystery, Drama,History,Romance, Comedy,Family,Fantasy, Animation,Family,Mystery, Biography,Documentary,History, Drama,Romance, Drama,Romance,Sport, Adventure,Drama, Action,Crime,Drama, Drama, Action,Comedy,Crime, Biography,Drama,Sport, Adventure,Family,Fantasy, Comedy,Drama,Romance, Comedy,Family"
Alyssa Milano,1972,NA,"actress,producer,soundtrack","tt0086827,tt0088944,tt0116287,tt0158552",5.2501087800193185,nm0000192,"Comedy,Family,Fantasy, Comedy, Horror, Comedy,Horror,Sci-Fi, Drama,Romance,Thriller, Crime,Horror,Thriller, Crime,Drama,Romance, Drama,Romance, Comedy,Drama, Drama,Fantasy,Mystery, Horror,Thriller, Comedy,Drama,Thriller, Adventure,Drama, Adventure,Animation,Comedy, Comedy,Romance, Crime,Drama,Mystery, Drama, Drama,Mystery, Comedy,Family,Romance, Biography,Crime,Drama, Family, Drama,Thriller"
Helena Bonham Carter,1966,NA,"actress,soundtrack,director","tt0137523,tt0408236,tt1504320,tt1707386",6.08967394777802,nm0000307,"Comedy,Fantasy,Horror, Adventure,Comedy,Family, Comedy, Animation,Family, Animation, Animation,Drama,Family, Adventure,Comedy,Drama, Documentary, Comedy,Crime,Drama, Fantasy,Romance, Adventure,Animation,Comedy, Documentary,History,War, Action,Adventure,Crime, Adventure,Animation,Family, Drama,Horror,Musical, Biography, Drama,History, Drama,Romance, Animation,Family,Fantasy, Biography,Drama,History, Comedy,Romance, Action,Adventure,Sci-Fi, Drama, Drama,War, Biography,Drama, Adventure,Family,Fantasy, Comedy,Drama,Romance, Adventure,Drama,Family, Drama,Horror,Romance"
Sally Field,1946,NA,"actress,producer,soundtrack","tt0098384,tt0443272,tt0076729,tt0109830",6.178458297570782,nm0000398,"Adventure,Comedy,Romance, Comedy,Fantasy,Romance, Crime,Drama,Thriller, Adventure,Comedy,Family, Comedy, Action,Comedy, Biography,Comedy,Drama, Drama,Romance,Thriller, Action,Adventure, Adventure,Comedy,Drama, Adventure,Biography,Documentary, Comedy,Drama, Drama,Romance, Western, Biography,Drama,History, Action,Adventure,Comedy, Fantasy, Comedy,Romance, Crime,Drama, Drama, Drama,Mystery, Drama,Horror,Mystery, Comedy,Fantasy, Comedy,Drama,Romance, Drama,Thriller, Comedy,Western"
Asia Argento,1975,NA,"actress,director,writer","tt0295701,tt0804507,tt0418819,tt0368774",5.096633869166423,nm0000782,"Thriller, Comedy,Drama,War, Crime,Drama,Thriller, Adventure, Comedy, Horror, Drama,Horror,Thriller, Horror,Mystery,Thriller, Drama,Mystery,Sci-Fi, Crime,Drama,Romance, Drama,Romance, Documentary, Comedy,Drama, Action,Drama,History, Horror,Sci-Fi,Thriller, Adventure,Drama, Drama,Music, Drama, Action,Adventure,Thriller, Romance, Mystery,Thriller, Horror,Mystery,Romance, Action,Crime,Thriller, Adventure,Comedy, Drama,Thriller, Drama,Horror,Romance"
Rekha,1954,NA,"actress,music_department,soundtrack","tt0151206,tt0083248,tt0246729,tt0254481",6.2204406352477495,nm0004334,"Action,Thriller, Action, Comedy,Crime,Family, Action,Family, Comedy, Action,Romance,Thriller, Comedy,Drama, Horror,Thriller, Action,Drama,Family, Action,Drama,Fantasy, Action,Adventure,Comedy, Action,Comedy,Romance, Comedy,Drama,Family, Action,Adventure,Crime, Crime,Drama, Action,Romance, Action,Adventure,Drama, Romance, Mystery,Romance,Thriller, Action,Drama,Thriller, Comedy,Drama,Musical, Action,Comedy,Drama, Drama,Music,Romance, Adventure,Drama,Romance, Adventure,Crime,Mystery, Drama,Musical,Romance, Drama,Family,Romance, Horror,Mystery,Thriller, Drama,Romance, Action,Drama, Drama,Family, Drama,Family,Music, Action,Drama,Musical, Biography,Drama,History, Fantasy, Action,Family,Mystery, Action,Crime,Drama, Action,Adventure,Sci-Fi, Action,Mystery, Drama, Action,Comedy,Crime, Mystery,Thriller, Comedy,Drama,Romance, Comedy,Family, Family, Adventure,Drama,Family, Drama,Horror,Romance, Drama,Musical"
Alfre Woodard,1952,NA,"actress,producer,soundtrack","tt2024544,tt0117731,tt3322940,tt0272152",6.160556577949384,nm0005569,"Thriller, Comedy, Drama,Mystery,Sci-Fi, Action,Drama,Sci-Fi, Comedy,Drama, Documentary, Comedy,Drama,Fantasy, Comedy,Crime,Drama, Comedy,Drama,Family, Documentary,History,War, Crime,Drama, Comedy,Sci-Fi,Talk-Show, Adventure,Animation,Drama, Horror,Mystery,Thriller, Biography,Documentary,History, Documentary,History, Drama,Romance, Drama,Fantasy,Mystery, Comedy,Mystery, Action,Adventure,Animation, Fantasy, Action,Crime,Drama, Drama,Music, Drama, Drama,War, Biography,Drama,Sport, Biography,Drama, Drama,Sci-Fi, Comedy,Drama,Romance, Drama,Family,History, Drama,Thriller"
Angel Aquino,1973,NA,actress,"tt2717558,tt0816483,tt3204904,tt2904024",6.190043835897475,nm0032629,"Comedy,Drama,Mystery, Comedy, Drama,Horror, Drama,Romance, Comedy,Drama, Drama,Mystery,Thriller, Comedy,Drama,Family, Crime,Drama,Family, Action,Crime,Drama, Crime,Drama, Crime,Drama,Mystery, Drama, Action,Adventure,Fantasy, Comedy,Drama,Romance, Family, Adventure,Drama,Family"
