primaryName,birthYear,deathYear,primaryProfession,knownForTitles,average_popularity,nconst,aggregated_genres
Vivian Naefe,1956,NA,"director,writer,production_manager","tt0136677,tt0267460,tt0304728,tt0806910",5.695031690611376,nm0618996,"Comedy, Adventure,Comedy,Drama, Comedy,Drama, Drama,Romance, Drama,Romance,Sport, Comedy,Crime,Drama, Comedy,Romance, Drama, Romance, Drama,Mystery, Comedy,Family,Romance, Adventure,Family, Comedy,Drama,Romance, Comedy,Family, Family"
Ray Nazarro,1902,1986,"director,assistant_director,producer","tt0136492,tt0043060,tt0043363,tt0043543",5.043281823223605,nm0623401,"Adventure,Crime,Drama, Adventure, Action,Western, Action,Adventure,Drama, Drama, Drama,Music,Western, Western, Biography,Western, Drama,Western, Adventure,Crime"
Fred F. Sears,1913,1957,"actor,director,miscellaneous","tt0048209,tt0050432,tt0045219,tt0041153",5.3058112321760404,nm0780764,"Comedy, Action,Horror,Sci-Fi, Drama,Music,Western, Action,Drama,Mystery, Adventure,Drama,Thriller, Comedy,Music,Romance, Crime,Drama,Film-Noir, Music, Western, Drama,Western, Horror,Sci-Fi, Crime,Drama, Action,Adventure,Family, Action,Crime,Drama, Action,Adventure,Drama, Drama, Drama,War, Fantasy,Horror,Sci-Fi, Action,Drama,Romance, Biography,Crime,Drama, Drama,Musical, Sci-Fi"
Norifumi Suzuki,1933,2014,"director,writer,assistant_director","tt0959476,tt0358717,tt0257176,tt0360088",5.522879796998668,nm0840651,"Action, Crime, Comedy, Drama,Horror,Thriller, Comedy,Drama, Action,Drama, Action,Adventure,Comedy, Crime,Thriller, Action,Comedy,Romance, Crime,Drama, Action,Crime,Drama, Action,Adventure,Drama, Drama, Action,Comedy,Crime, Comedy,Sport, Action,Crime,Thriller, Action,Crime,Horror"
Steven R. Monroe,1964,NA,"director,camera_department,producer","tt2537176,tt3800796,tt1242432,tt0395585",5.366373414043362,nm0003458,"Thriller, Comedy,Fantasy,Romance, Action,Thriller, Crime, Drama,Family,Romance, Horror, Drama,Romance, Action,Adventure,Horror, Drama,Western, Horror,Thriller, Action,Adventure,Comedy, Comedy,Drama,Family, Fantasy,Romance, Comedy,Romance, Action,Crime,Drama, Action,Adventure,Drama, Drama, Comedy,Drama,Music, Documentary,Music, Romance, Comedy,Family,Romance, Fantasy,Horror,Sci-Fi, Action,Adventure,Fantasy, Drama,Horror,Mystery, Mystery,Romance, Action,Crime,Thriller, Family"
Serif Gören,1944,NA,"director,editor,writer","tt0084934,tt0353347,tt0071466,tt0095888",5.531755235067619,nm0351410,"Adventure, Comedy, Adventure,Crime,Thriller, Action,Adventure, Adventure,Crime,Romance, Drama,Romance, Comedy,Drama, Adventure,Drama, Action,Crime,Drama, Comedy,Romance, Drama,Music, Crime,Drama, Drama, Action,Crime, Comedy,Drama,Romance, Drama,Thriller, Drama,Music,Romance, Adventure,Drama,Romance"
Ernst Hofbauer,1925,1984,"director,assistant_director,writer","tt0122758,tt0073936,tt0060948,tt0086174",4.435072645666147,nm0388648,"Comedy, Action,Comedy, Drama,Horror,Thriller, Comedy,Drama, Western, Adventure,Comedy,Fantasy, Action,Adventure,Comedy, Crime,Drama, Action,Crime,Drama, Drama, Action,Adult,Drama, Comedy,Musical, Action,Crime, Comedy,Drama,Romance"
Joshiy,1952,NA,director,"tt0282629,tt0292142,tt0928191,tt0271816",6.093049955637978,nm0430782,"Thriller, Action,Thriller, Action, Adventure,Crime,Thriller, Action,Drama,Mystery, Comedy,Drama, Action,Drama, Drama,Romance, Comedy,Crime,Drama, Action,Drama,Family, Crime,Thriller, Action,Crime,Drama, Crime,Drama,Mystery, Crime,Drama, Drama, Mystery,Thriller, Action,Drama,Thriller, Action,Comedy,Thriller, Action,Crime,Thriller, Action,Comedy,Drama, Drama,Thriller, Action,Mystery,Thriller, Crime,Mystery"
Mario Mattoli,1898,1980,"director,writer,actor","tt0035158,tt0032180,tt0027493,tt0035739",5.387889212778324,nm0560395,"Comedy,Romance, Comedy, Comedy,Mystery,Thriller, Comedy,Musical, Comedy,Documentary, Comedy,Fantasy,Sci-Fi, Comedy,Drama, Drama,Romance, Comedy,Western, Musical"
Toto Natividad,1957,2021,"director,assistant_director,editor","tt0408324,tt0091763,tt0335140,tt0335453",6.062517541058525,nm0622350,"Action,Comedy,Romance, Action,Biography, Action, Action,Crime,Drama, Crime,Drama, Action,Romance, Drama, Action,Drama, Action,Comedy,Drama"
K. Viswanath,1930,2023,"writer,director,actor","tt0249985,tt0250759,tt0090109,tt0086231",6.543198122359255,nm0899649,"Drama,Musical,Romance, Drama,Family,Romance, Drama,Romance, Comedy,Drama, Drama,Family, Musical,Romance, Action,Drama,Musical, Family,Musical, Crime,Drama, Drama, Drama,Music,Musical, Action,Drama,Romance, Drama,Family,Musical, Comedy,Drama,Musical, Comedy,Drama,Romance, Drama,Music,Romance, Drama,Musical"
Michael Winterbottom,1961,NA,"director,writer,producer","tt0954947,tt0829459,tt0468094,tt0791303",5.82754138517001,nm0935863,"Thriller, Drama,Mystery,Romance, Comedy, Drama,Romance,Western, Biography,Comedy,Drama, Drama,Romance,Sci-Fi, Adventure,Comedy,Drama, Documentary,Drama, Comedy,Drama, Drama,Romance, Documentary, Documentary,History, Drama,Romance,Sport, Adventure,Drama, Biography,Drama,History, Crime,Drama,Mystery, Drama, Drama,War, Crime,Drama,Music, Comedy,Drama,Romance, Drama,Music,Romance"
Terence Young,1915,1994,"director,writer,miscellaneous","tt0059800,tt0057076,tt0062467,tt0055928",5.352012170195116,nm0950109,"Thriller, Crime,Drama,Thriller, Adventure, Adventure,Drama,History, Crime,Drama,Romance, Action,Drama,History, Action,Drama,Western, Drama,History,Thriller, Adventure,Drama, Action,Adventure,Romance, Action,Crime,Drama, Comedy,Romance, Crime,Drama, Action,Adventure,Drama, Drama, Drama,War, Crime,Drama,Mystery, Drama,Sport,Thriller, Action,Adventure,Thriller, Drama,History,Romance, Drama,Musical, Drama,History,War, Adventure,Drama,Romance"
Zdenek Zelenka,1954,NA,"director,writer,assistant_director","tt0092283,tt0407805,tt0248915,tt0091303",5.627514443940262,nm0954503,"Comedy,Family,Fantasy, Comedy,Crime,Horror, Comedy, Comedy,Fantasy,Musical, Comedy,Crime, Comedy,Drama, Crime,Drama,Romance, Comedy,Thriller, Crime,Drama, Crime,Drama,Mystery, Family,Fantasy,Musical, Drama, Comedy,Fantasy, Crime,Mystery"
Michael Feifer,1968,NA,"producer,director,writer","tt2024354,tt1533087,tt5210380,tt1470171",4.638129315621288,nm0006395,"Thriller, Crime,Drama,Thriller, Drama,Family,Romance, Comedy, Crime, Crime,Horror,Thriller, Crime,Mystery,Thriller, Western, Drama,Mystery,Thriller, Drama,Western, Adventure,Horror,Thriller, Comedy,Drama,Family, Adventure,Animation,Comedy, Crime,Drama,Mystery, Drama, Comedy,Family,Romance, Comedy,Drama,Romance, Comedy,Family, Family, Drama,Thriller, Drama,Horror,Romance, Crime,Mystery"
Cheh Chang,1923,2002,"director,writer,music_department","tt0080621,tt0097984,tt0060350,tt0065450",5.60692822561429,nm0151653,"Action,Drama,War, Action, Action,Adventure,Biography, Action,Comedy, Action,Drama,Mystery, Action,Crime,Musical, Action,Drama,Fantasy, Action,Horror, Action,Adventure,Comedy, Action,Romance, Action,Adventure,Drama, Action,Drama,Romance, Adventure,Musical,Mystery, Action,Fantasy, Adventure, Action,Adventure, Action,Fantasy,Horror, Crime,Drama,Romance, Action,Drama, Fantasy,Musical, Action,Drama,History, Action,Drama,Musical, Action,Adventure,Romance, Action,Crime,Drama, Action,Adventure,Fantasy, Comedy,Sport, Action,Crime, Drama,Musical"
Joseph Kuo,1935,NA,"director,writer,producer","tt0165749,tt0202015,tt0164420,tt1028528",5.252707324833802,nm0403226,"Action,Drama,Fantasy, Action,Horror, Action,Adventure,Comedy, Action,Drama,War, Action, Adventure, Action,Adventure,Drama, Action,Comedy, Action,Adventure, Action,Drama,Thriller, Action,Drama, Action,Comedy,Drama, Action,Adventure,War"
Joseph Kane,1894,1975,"director,producer,editor","tt0045743,tt0029373,tt0032312,tt0046287",5.095107606755999,nm0437356,"Thriller, Sci-Fi, Romance,Western, Adventure,Drama,Western, Comedy,Music, Crime,Drama,Film-Noir, Western, Action,Drama, Drama,Western, Action,Adventure,Crime, Action,Adventure,Drama, Drama, Action,Drama,Romance, Film-Noir,Mystery, Adventure,Crime,Mystery, Adventure,Drama,Romance"
Arturo Ripstein,1943,NA,"director,actor,writer","tt0076336,tt0077287,tt0110894,tt0117394",5.755674060102615,nm0728149,"Crime,Drama,Thriller, Drama,Fantasy,Romance, Drama,Romance,Thriller, Adventure,Drama,Thriller, Comedy,Crime, Drama,Romance, Crime,Drama,Romance, Documentary, Drama,Mystery,Thriller, Drama,Western, Action,Drama,History, Comedy,Crime,Drama, Crime,Drama, Drama, Drama,Horror,Mystery"
J.B. Tanko,1906,1993,"writer,director,producer","tt0236831,tt0139919,tt0139614,tt0200653",5.79377785569653,nm0849544,"Crime, Comedy, Adventure,Comedy,Family, Adventure,Comedy,Drama, Comedy,Crime, Comedy,Crime,Musical, Comedy,Family,Horror, Action,Adventure,Comedy, Comedy,Drama,Family, Comedy,Romance, Drama, Comedy,Musical, Comedy,Musical,Romance, Comedy,Sport, Comedy,Drama,Musical"
Rajiv Chilaka,NA,NA,"director,producer,writer","tt16235600,tt4171600,tt29114624,tt4570986",6.647522504279834,nm5592581,"Action,Comedy,Fantasy, Animation, Action,Animation,Sci-Fi, Action,Adventure,Animation, Adventure,Animation,Fantasy"
Bruce Beresford,1940,NA,"director,producer,writer","tt4196848,tt0097239,tt0080310,tt0091081",5.658692009695345,nm0000915,"Crime,Drama,Thriller, Adventure,Drama,War, Comedy, Comedy,Music, Comedy,Drama,Sport, Comedy,Drama, Drama,Mystery,Thriller, Biography,Drama,History, Adventure,Biography,Drama, Crime,Drama,Mystery, Action,Crime,Drama, Drama,Music, Biography,Drama,Music, Drama, Comedy,Drama,Music, Comedy,Drama,Romance, Adventure,Drama,Family, Drama,Thriller, Drama,History,War, Comedy,Crime,Mystery"
Gary Graver,1938,2006,"cinematographer,director,camera_department","tt0129510,tt0121549,tt0082004,tt0178845",5.303675458393605,nm0004372,"Crime,Romance,Thriller, Adult,Crime,Drama, Adult,Comedy,Drama, Comedy, Family,Fantasy, Horror, Drama,Horror, Drama,Romance, Documentary, Romance,Sci-Fi, Adult,Drama, Crime,Drama,Horror, Horror,Thriller, Adult,Drama,Mystery, Adult,Music, Fantasy, Crime,Drama, Adult,Comedy,Crime, Drama, Drama,Horror,Mystery, Action,Comedy,Thriller, Adult, Action,Drama,Sport, Adult,Drama,Romance, Action,Comedy,Drama, Adult,Comedy"
René Cardona Jr.,1939,2003,"director,writer,producer","tt0076825,tt0090200,tt0080710,tt0078417",5.695039333837508,nm0136552,"Comedy, Adventure,Comedy,Family, Horror, Biography,Drama,Musical, Adventure,Comedy,Drama, Adventure,Drama,Thriller, Comedy,Crime, Comedy,Drama, Horror,Mystery,Sci-Fi, Comedy,Crime,Drama, Horror,Thriller, Action,Adventure,Comedy, Action,Adventure,Crime, Action,Adventure,Family, Action,Adventure,Drama, Adventure,Family, Comedy,Drama,Musical, Action,Comedy,Drama, Crime,Horror,Mystery, Comedy,Music,Musical, Drama,Musical,Romance, Comedy,Family,Fantasy, Adventure, Crime,Drama,Romance, Comedy,Romance, Adventure,Comedy,Crime, Drama, Comedy,Musical, Comedy,Drama,Romance, Adventure,Drama,Family, Drama,Horror,Romance, Drama,Musical"
Henry Hathaway,1898,1985,"director,assistant_director,art_department","tt0059740,tt0028401,tt0065126,tt0056085",5.556466341972955,nm0368871,"Drama,Mystery,Romance, Adventure,Drama,Western, Adventure,History,Romance, Adventure, Drama,Sport, Drama,Romance,Western, Comedy,Romance,Western, Adventure,War,Western, Action,Romance,Western, Comedy,Drama, Crime,Mystery,Thriller, Film-Noir,Thriller, Crime,Drama,Film-Noir, Comedy,War, Drama,Western, Drama,Romance, Comedy,Crime,Drama, Action,Drama, Adventure,Drama, Biography,Drama,War, Action,Adventure,Drama, Drama, Drama,Film-Noir,Thriller, Drama,War, Action,Drama,Thriller"
Masaru Konuma,1937,2023,"director,assistant_director,producer","tt1937299,tt0269600,tt0285647,tt0285426",4.825093746136835,nm0465451,"Thriller, Crime,Romance, Crime, Comedy, Horror, Drama,Horror, Drama,Romance, Crime,Drama,Romance, Action,Crime,Drama, Action,Mystery, Drama, Romance, Drama,Horror,Mystery, Drama,Thriller, Drama,Horror,Romance"
Camillo Mastrocinque,1901,1969,"director,writer,assistant_director","tt0261538,tt0032400,tt0033882,tt0039857",5.598010348304454,nm0557840,"Comedy,Drama,War, Comedy, Horror, Horror,Mystery, Comedy,Documentary, Comedy,Music,Romance, Comedy,Crime, Comedy,War, Drama, Romance, Comedy,Musical, Comedy,Fantasy, Comedy,Musical,Romance, Musical"
Shin Sang-ok,1926,2006,"producer,director,writer","tt0390436,tt0226533,tt0311750,tt0391782",5.68752777130623,nm0645661,"Action,War, Adventure, Drama,Musical,Romance, Horror, Adventure,War, Action,Comedy,Family, Drama,Romance,Thriller, Action,Fantasy,Horror, Drama,Romance, Comedy,Drama, Crime,Drama,Romance, Action,Drama,Fantasy, Crime,Drama, Action,Adventure,Drama, Drama, Action,Adventure,Fantasy, Fantasy,Horror, Action,Drama,Thriller, Biography,Drama,Thriller, Drama,Horror,Romance, Drama,History,War"
P. Vasu,1954,NA,"director,writer,actor","tt1418142,tt0449869,tt0306645,tt1339248",5.928364815702205,nm0890864,"Action,Thriller, Comedy,Drama,Horror, Action, Crime,Drama,Thriller, Comedy, Horror,Mystery, Drama,Horror,Thriller, Comedy,Crime, Drama,Romance, Action,Drama, Mystery, Action,Drama,Family, Action,Comedy,Romance, Comedy,Drama,Family, Comedy,Romance, Action,Romance, Drama, Comedy,Horror,Mystery, Romance, Action,Crime,Thriller, Comedy,Drama,Romance, Adventure,Comedy, Action,Comedy,Drama, Action,Fantasy,Thriller, Musical"
Rainer Werner Fassbinder,1945,1982,"writer,director,actor","tt0079095,tt0064536,tt0071141,tt0072976",5.933554020873063,nm0001202,"Comedy, Drama,History, Music, Comedy,Crime, Documentary,Drama, Drama,Romance, Comedy,Drama, Documentary, Drama,Western, Crime,Drama, Drama, Comedy,Drama,Romance, Drama,Thriller, Drama,Music,Romance"
Kevin Connor,1937,NA,"director,sound_department,editor","tt0081184,tt0368730,tt0073260,tt0096601",5.268352914735613,nm0175428,"Thriller, Comedy,Fantasy,Romance, Crime,Drama,Thriller, Comedy, Horror, History,Mystery, Mystery, Action,Adventure,Comedy, Comedy,Drama,Family, Crime,Drama, Action,Adventure,Drama, Drama,Mystery, Romance, Adventure,Family, Adventure,Crime,Mystery, Adventure,Fantasy,Sci-Fi, Comedy,Family,Fantasy, Drama,Family,Romance, Comedy,Horror,Thriller, Drama,History, Action,Drama, Drama,Fantasy,Horror, Adventure,Drama, Comedy,Romance, Drama, Biography,Drama, Adventure,Fantasy, Adventure,Sci-Fi, Comedy,Drama,Romance, Family"
Jean Rollin,1938,2010,"director,writer,actor","tt0081322,tt0081250,tt0203067,tt0203060",4.833715637857102,nm0210811,"Comedy, Horror, Horror,Mystery, Comedy,Drama, Drama,Fantasy,Horror, Comedy,Crime,Drama, Horror,Thriller, Adult,Comedy,Mystery, Adult,Horror, Fantasy, Action,Crime,Drama, Drama, Fantasy,Horror,Mystery, Action,Adventure,Thriller, Drama,Horror,Mystery, Adult, Adventure,Drama,Horror, Adult,Comedy"
Dinos Dimopoulos,1921,2003,"director,writer,soundtrack","tt0055119,tt0136481,tt0135136,tt0167773",5.7855231501360596,nm0227460,"Crime,Drama,Thriller, Drama,Musical,Romance, Comedy, Drama,Romance,War, Adventure,Drama,Thriller, Comedy,Crime, Drama,Romance, Comedy,Drama, Comedy,Drama,Family, Comedy,Romance, Drama, Drama,War, Comedy,Musical, Comedy,Musical,Romance, Comedy,Drama,Romance, Drama,Thriller, Adventure,Drama,Romance"
Nuri Ergün,1928,2010,"director,actor,writer","tt0371525,tt0407778,tt0388099,tt0413658",5.327731105875587,nm0258902,"Comedy,Fantasy,Horror, Adventure, Adventure,Drama,War, Comedy, Drama,Romance,War, Drama,Romance, Crime,Drama,Romance, Adventure,Drama, Adventure,Romance, Adventure,Crime,Drama, Comedy,Romance, Drama, Romance, Comedy,Fantasy, Comedy,Drama,Romance, Adventure,Comedy"
Ragnar Frisk,1902,1984,"director,camera_department,actor","tt0038117,tt0040528,tt0040417,tt0052432",3.4900584680693436,nm0295901,"Comedy, Drama, Comedy,Musical, Comedy,Drama"
Rafael Gil,1913,1986,"director,writer,assistant_director","tt0045843,tt0043031,tt0040204,tt0040568",5.290036085382983,nm0317856,"Drama,Musical,Romance, Crime,Drama, Adventure,Drama,War, Comedy, Drama, Romance, Biography,Drama, Comedy,Musical, Drama,History, Comedy,Drama, Comedy,Drama,Romance, Drama,Musical, Musical,Romance"
Rogelio A. González,1920,1984,"director,writer,actor","tt0039047,tt0276907,tt0203428,tt0207502",6.242745514053062,nm0327950,"Comedy,Crime,Horror, Comedy, Horror, Comedy,Fantasy,Mystery, Adventure,Comedy,Drama, Comedy,Crime, Comedy,Drama, Comedy,Drama,Family, Action,Adventure,Drama, Drama,Family,Western, Comedy,Musical,Romance, Comedy,Drama,Musical, Adventure,Comedy, Adventure,Drama,Romance, Comedy,Horror,Sci-Fi, Crime,Drama,Romance, Drama,Western, Action,Drama,Western, Comedy,Drama,Thriller, Comedy,Family,Musical, Adventure,Drama, Comedy,Romance, Action,Crime,Drama, Drama,Music, Drama, Comedy,Musical, Comedy,Fantasy,Sci-Fi, Comedy,Drama,Romance, Comedy,Family"
Melih Gülgen,1946,2017,"director,writer,producer","tt27775054,tt6034704,tt0183332,tt5547240",5.20045815541488,nm0347728,"Adventure, Comedy, Comedy,Crime, Drama,Romance, Comedy,Crime,Drama, Adventure,Drama, Action,Crime,Drama, Drama,Music, Crime,Drama, Action,Adventure,Drama, Drama, Action,Adventure,Crime, Action,Crime, Adventure,Comedy, Adult, Drama,Thriller, Adventure,Drama,Romance"
Kurt Hoffmann,1910,2001,"director,assistant_director,writer","tt0054337,tt0051200,tt0050179,tt0052400",5.792732870710275,nm0389219,"Crime, Comedy, Comedy,Music, Comedy,Fantasy,Musical, Comedy,Crime, Comedy,Drama, Comedy,Sci-Fi, Music,Romance, Comedy,Drama,Family, Comedy,Romance, Crime,Drama, Drama, Comedy,Musical, Comedy,Fantasy, Comedy,Musical,Romance, Comedy,Family, Adventure,Comedy,Musical"
Carlo Lizzani,1922,2013,"director,writer,actor","tt0061157,tt0112652,tt0062707,tt0046881",5.522682910403015,nm0515491,"Thriller, Documentary,Drama,History, Comedy, Drama,Fantasy, Comedy,Mystery,Thriller, Drama,History, Adult,Drama,Thriller, Comedy,Drama, Drama,Romance, Documentary, Western, Crime,Drama,Romance, Comedy,Crime,Drama, Action,Drama,Western, Crime,Drama,Horror, Drama,History,Thriller, Biography,Drama,History, Crime,Drama, Biography,Documentary, Action,Crime,Drama, Drama, Drama,War, Drama,Thriller"
David Lowell Rich,1920,2001,"director,producer","tt0052520,tt0078740,tt0070787,tt0077418",5.732761895621947,nm0723629,"Thriller, Action,Drama,War, Crime,Drama,Thriller, Comedy, Comedy,Family,Sci-Fi, Biography,Drama,Romance, Western, Mystery, Crime,Drama, Crime,Drama,Mystery, Action,Adventure,Drama, Thriller,Western, Action,Drama,Thriller, Comedy,Western, Crime,Horror,Mystery, Musical, Adventure,Drama,Mystery, Adventure, Horror,Mystery,Thriller, Adventure,Drama,History, Drama,Romance, Drama,Fantasy,Horror, Adventure,Drama, Action,Crime,Drama, Comedy,Romance, Drama, Action,Adventure,Thriller, Biography,Drama, Drama,Thriller"
Carlos Tobalina,1925,1989,"director,actor,cinematographer","tt0193793,tt0125914,tt0128724,tt0124573",4.832542150873476,nm0864818,"Adult,Crime,Drama, Adult,Biography,Drama, Crime, Comedy, Adult,Comedy,Drama, Adult,Talk-Show, Adult,Romance, Comedy,Drama, Comedy,Drama,Fantasy, Adult,Drama, Adult,Adventure, Drama, Adult, Adult,Comedy"
Natuk Baytan,1925,1986,"director,actor,writer","tt5547116,tt0392944,tt6281724,tt0438270",5.901910722393755,nm0047971,"Action, Action,Adventure,Biography, Comedy, Comedy,Crime, Comedy,Drama, Action,Adventure,Comedy, Action,Adventure,Crime, Action,Adventure,Drama, Romance, Adventure,Comedy, Drama,Music,Romance, Adventure, Action,Adventure, Drama,Romance, Action,Drama, Action,Drama,History, Adventure,Comedy,Fantasy, Adventure,Drama, Fantasy, Action,Crime,Drama, Adventure,Comedy,Crime, Drama,Music, Drama, Action,Comedy,Crime, Adventure,Fantasy, Action,Adventure,History, Drama,Thriller, Action,Adventure,War, Adventure,Crime"
Thomas Carr,1907,1997,"director,actor,producer","tt0047545,tt0047549,tt0039218,tt0040243",5.455045378436606,nm0139878,"Adventure,Drama, Action,Fantasy,Sci-Fi, Crime,Drama, Adventure, Action,Adventure,Drama, Action,Crime,Family, Western, Drama,Western"
